symptom,result,uu_id
两胁胀满每因情志不畅而发作或加重,您两胁胀满的症状是否常在心情不好时发作或加剧？,61
反酸,您的反酸症状是否在饭后加剧？,62
反食,您是否经历过进食后食物上涌的现象？,62
尿色,您的尿液颜色是否异常？,62
胸骨后疼痛,胸骨后部位是否时不时会疼？,62
易怒,您是否容易感到愤怒，难以控制自己的情绪？,62
胃脘痞满,您是否感觉胃部饱胀不适，有堵塞感？,62
纳呆,您是否有消化不良的症状？,62
易饥,您是否出现频繁感到饥饿的症状？,62
嗳气,您是否频繁地打嗝？,62
胃脘疼痛,您的胃上部有没有疼的感觉？,62
胃脘疼痛,胃部有没有出现过疼痛的情况？,63
尿色,您的尿液颜色是否异常？,63
嗳气,您是否有胃气上逆，伴随打嗝的情况？,63
心烦,您是否感觉心中有热，烦扰不宁？,63
两胁胀满,您是否感到两侧肋骨下方有胀满不适感？,63
善叹息,您日常中是否有频繁叹息的表现？,63
疲乏,您是否感到身体疲乏无力？,63
情志不抒,您是否发现自己近期情绪低沉？,63
胸闷不舒,您是否感觉胸部有憋闷感，呼吸不畅？,63
反酸,您是否有过夜间反酸的情况？,63
饱胀,您是否经常感到肚子胀得慌，像是吃多了似的？,63
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,63
不欲饮食,您最近是否常常感到厌食？,63
大便干结,您是否存在大便干结、排便费力的症状？,64
小便短赤,您有没有遇到小便短促且色泽赤红的情况？,64
面赤,面部是否有明显的红晕？,64
腹痛,腹部是否有疼痛感？,64
腹胀,您是否觉得肚子里气多，有点胀？,64
口干,您是否常感口干不适？,64
反酸,您是否感觉到反酸？,65
反食,您是否存在反胃的情况？,65
易饥,您是否有容易饥饿，食后不久又感饥饿的情况？,65
嗳气,您是否存在胃中不适，以打嗝形式排气的情况？,65
胸骨后疼痛,胸骨后部位是否时不时会疼？,65
易怒,您是否经常感到情绪烦躁，容易发火？,65
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,65
胃脘痞满,您的胃部是否有胀满感，且感觉食物难以消化？,65
疲乏,您是否感到身体疲乏无力？,65
胃脘疼痛,胃部有没有出现过疼痛的情况？,65
疲乏,您是否感到疲劳或精神不振？,67
尿频,您是否有尿频的症状？,67
泛吐清水,您是否经常感觉口中有清水上涌？,67
胃脘痞满,您的胃是否总感觉饱饱的，不太舒服？,67
四肢不温,您是否经常感到四肢发凉？,67
胃脘疼痛,您是否有时会感到胃部疼痛难受？,67
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,67
夜间盗汗,您是否容易出汗，尤其是夜间？,67
反酸,您是否经常感到反酸？,68
嗳气,嗳气时是否感觉有酸味或苦味？,68
胃脘疼痛,胃部有没有出现过疼痛的情况？,68
溏滞,您的大便是否偏软导致排便时感觉不爽快？,68
不欲饮食,您最近是否常常感到厌食？,68
腹痛发作与情绪变化有关,情绪变化时，您是否会感到腹部疼痛？,68
高血压或心脏病史,您是否有高血压或心脏病史？,68
胸胁胀闷,您是否经历过胸部与胁肋胀闷的情况？,68
尿量,是否有口渴多饮，但小便量仍多的情况？,68
腹痛即泻泻后痛减,您是否常常感到腹痛在排便后有所减轻的感觉？,68
嗳气食少,是否感觉吃饭后胃中气体上逆，且饭量较以往有所减少？,68
胃脘疼痛,您是否有时会感到胃部疼痛难受？,69
反酸,您是否有过夜间反酸的情况？,69
溏滞,您是否经常遇到大便不成形，且排出困难的问题？,69
不欲饮食,您最近是否不想吃东西？,69
纳呆,您最近是否感觉食欲不振，消化能力不是很好？,69
尿频,您是否有尿频的症状？,69
嘈杂,您是否常感觉心里乱乱的？,69
失眠,您近期有失眠的情况？,69
肠鸣,您是否经常听到肚子里有咕噜咕噜的响声？,69
口干,您是否觉得口中干涩？,69
口苦,口中是否感觉有苦味？,69
呕吐,您近期是否有过恶心呕吐的情况？,69
脘腹痞满,您是否感到胃部或腹部有胀满不适的感觉？,70
口干或口苦,您有没有口干口苦的感觉？,70
恶心或呕吐,您近期感到恶心或者想呕吐吗？,70
小便短黄,您是否观察到自己的小便量少且颜色偏黄？,70
尿痛,小便时是否感到疼痛或灼热感？,70
纳呆,您是否有食欲不振的情况？,70
口干不欲饮,您是存在口干但并没有想去喝水的想法？,70
纳呆,近期是否有胃口不好，吃东西不香的情况？,70
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,71
嗳气,您最近爱打嗝吗？,71
胃脘痞满,您的胃是否总感觉饱饱的，不太舒服？,71
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,71
不欲饮食,您最近是否常常感到厌食？,71
失眠,失眠是否是您目前的一个症状？,71
肠鸣,您是否有时会听到肚子里有咕噜咕噜的响声？,71
口干,您有无口干口燥，唾液少的症状？,71
纳呆,您最近有没有觉得没有食欲？,71
口苦,您有没有口苦的症状？,71
呕吐,您近期是否出现恶心呕吐的情况？,71
恶心,是否感到胃部不适，有恶心之感？,71
嘈杂,您是否觉得心里乱糟糟的？,71
胃脘疼痛,您是否有时会感到胃部疼痛难受？,72
溏滞,您是否有大便质地稀薄，排便不畅的情况？,72
反酸,您是否有过夜间反酸的情况？,72
嗳气,您最近爱打嗝吗？,72
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,72
泛吐清水,您是否遭遇过口中不断泛吐清水的状况？,72
不欲饮食,您最近是否常常感到厌食？,72
纳呆,您的食欲是否正常，没有减少？,72
四肢不温,您较他人是否更加怕冷，总是手脚冰凉？,72
疲乏,您是否总觉得身体疲倦，无力？,72
体重,您是否有体重下降的情况？,72
脘腹痞满,您是否觉得肚子里有东西堵着，不太舒服？,73
口干或口苦,您有没有口干口苦的感觉？,73
恶心或呕吐,您是否感到恶心想呕吐？,73
尿频,您是否有尿频的症状？,73
小便短黄,您有没有遇到小便短促且色泽发黄的症状？,73
体重,您是否有体重下降的情况？,73
口干不欲饮,您是存在口干但并没有想去喝水的想法？,73
纳呆,是否觉得吃东西没有味道，不想吃东西？,73
嘈杂,您近期是否感到心里比较乱？,74
失眠,您是否常有夜间难以入睡的情况？,74
胃脘疼痛,您的胃上部有没有疼的感觉？,74
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,74
反酸,您有没有过反酸的经历？,74
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,74
口干,您是否觉得口中干涩？,74
嗳气,您是否有胃气上逆，伴随打嗝的情况？,74
口苦,您有没有口苦的症状？,74
呕吐,您近期是否出现恶心呕吐的情况？,74
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,74
纳呆,您最近有没有觉得没有食欲？,74
不欲饮食,您是否有食物摆在面前也无心食用的情况？,74
胃脘疼痛,您的胃上部有没有疼的感觉？,75
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,75
不欲饮食,您近期是否食欲不振？,75
纳呆,近期是否有胃口不好，吃东西不香的情况？,75
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,75
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,75
胃脘痞闷,您有没有觉得胃部堵塞，气机不畅的情况？,75
痞闷,是否感觉胸膈间好像有东西堵着，不顺畅？,75
疲乏,您是否总觉得身体疲倦，无力？,75
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,76
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,76
嗳气,嗳气是否伴随有消化不良或食欲不振？,76
心烦,您是否感觉心中有热，烦扰不宁？,76
两胁胀满,您两侧胁肋部是否有胀满感？,76
善叹息,近期您是否容易出现频繁叹气的情况？,76
体重,您是否有体重下降的情况？,76
情志不抒,您是否发现自己近期情绪低沉？,76
胃脘疼痛,您的胃上部有没有疼的感觉？,77
反酸,您是否有过夜间反酸的情况？,77
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,77
不欲饮食,您是否感觉没有胃口，不想吃东西？,77
尿痛,小便时是否感到疼痛或灼热感？,77
胃脘痞满,您是否觉得胃中堵塞？,77
反食,您是否遭受过反食的困扰？,77
纳呆,您最近是否感觉食欲不振，消化能力不是很好？,77
失眠,失眠是否是您目前的一个症状？,77
口苦,您是否感到口苦？,77
心烦,您是否感觉心中有热，烦扰不宁？,77
夜间盗汗,您是否容易出汗，尤其是夜间？,77
胃脘胀满,您是否感觉胃脘部位胀胀的，像有东西顶着？,77
嘈杂,您是否感觉胸闷，心里乱？,77
肠鸣,您是否经常会听到肚子里有咕噜咕噜的响声？,77
口干,您是否常感口干不适？,77
呕吐,您近期是否出现恶心呕吐的情况？,77
脘腹痞满,您的胃或腹部有没有觉得胀胀的，好像消化不了？,79
口干或口苦,您是否经常感到口腔干燥，或者嘴里有苦味？,79
恶心或呕吐,您近期感到恶心或者想呕吐吗？,79
小便短黄,您的小便是否呈现短少且黄赤的情况？,79
尿急,您是否有尿急的情况，即突然强烈的小便欲望？,79
夜间盗汗,您是否容易出汗，尤其是夜间？,79
口干不欲饮,您是否经常口干但是不想喝水？,79
纳呆,您最近有没有觉得没有食欲？,79
胃脘疼痛,您是否经常感到胃部不适，有疼痛感？,80
嗳气,您最近爱打嗝吗？,80
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,80
不欲饮食,您最近是否常常感到厌食？,80
失眠,您近期有失眠的情况？,80
肠鸣,您是否经常听到肚子里有咕噜咕噜的响声？,80
口干,您是否经常感觉口干，想喝水？,80
纳呆,是否觉得吃东西没有味道，不想吃东西？,80
口苦,您是否感到口苦？,80
呕吐,您近期是否出现恶心呕吐的情况？,80
嘈杂,您近期是否感到心里比较乱？,80
脘腹痞满,您的胃或腹部有没有觉得胀胀的，好像消化不了？,81
口干或口苦,您是否经常感到口腔干燥，或者嘴里有苦味？,81
恶心或呕吐,您近期感到恶心或者想呕吐吗？,81
尿频,您是否有尿频的症状？,81
小便短黄,您是否发现自己的排尿量减少，且尿液颜色偏黄？,81
体重,您是否有体重下降的情况？,81
口干不欲饮,您是否经常口干但是不想喝水？,81
纳呆,是否觉得吃东西没有味道，不想吃东西？,81
反酸,您是否经常感到胃部不适或疼痛？,82
反食,您是否经历过进食后食物上涌的现象？,82
易饥,您是否经常感到饥饿，即使刚进食不久？,82
嗳气,嗳气时是否感觉有酸味或苦味？,82
胸骨后疼痛,胸骨后部位是否时不时会疼？,82
易怒,您是否觉得自己情绪不稳定，有易怒的倾向？,82
尿色,您的尿液颜色是否异常？,82
疲乏,您是否感到身体疲乏无力？,82
胃脘疼痛,有没有觉得胃的部位隐隐作痛？,83
反酸,您是否有过夜间反酸的情况？,83
溏滞,您是否发现自己大便形态松散，且伴有排便阻滞感？,83
不欲饮食,您最近是否不想吃东西？,83
尿痛,小便时是否感到疼痛或灼热感？,83
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,83
反食,您有没有感觉到食物经常会反回到喉咙或口腔？,83
纳呆,您最近是否感觉食欲不振，消化能力不是很好？,83
失眠,您是否发现自己有失眠问题？,83
口苦,您是否感到口苦？,83
心烦,是否经常出现心烦意乱，情绪难以自控的症状？,83
嘈杂,您是否觉得心里乱糟糟的？,83
肠鸣,您是否有时会听到肚子里咕噜咕噜的响声？,83
口干,您是否常感口干不适？,83
呕吐,您近期是否有过恶心呕吐的情况？,83
反酸,您是否出现过反酸的症状？,84
反食,您是否存在反胃的情况？,84
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,84
易饥,您是否常常觉得饥饿难耐，即便饮食规律？,84
嗳气,您是否频繁地打嗝？,84
胸骨后疼痛,胸骨后方有没有出现过疼痛的情况？,84
易怒,您近期是否有易怒的表现，容易因小事而生气？,84
胃脘痞满,您是否觉得胃中堵塞？,84
纳呆,您是否有消化不良的症状？,84
胃脘疼痛,胃部有没有出现过疼痛的情况？,84
胃脘疼痛,胃部有没有出现过疼痛的情况？,85
小便不尽感,小便后是否感觉没有排空感，即仍有尿意？,85
嗳气,嗳气是否伴随有消化不良或食欲不振？,85
心烦,是否经常出现心烦意乱，情绪难以自控的症状？,85
两胁胀满,您两胁部位是否有胀满的感觉？,85
善叹息,近期您是否容易出现频繁叹气的情况？,85
夜间盗汗,您是否容易出汗，尤其是夜间？,85
情志不抒,您是否总是感到心情不好？,85
嗳气,您是否有胃气上逆，伴随打嗝的情况？,86
溏滞,您是否存在大便质地松软且排出不顺畅的情况？,86
胃脘疼痛,您的胃上部有没有疼的感觉？,86
反酸,您有没有过反酸的经历？,86
纳呆,近期是否有胃口不好，吃东西不香的情况？,86
胃脘痞满,您是否经常感到胃部胀满，像有东西顶着一样？,86
尿频,您是否有尿频的症状？,86
嘈杂,您是否感觉胸闷，心里乱？,86
失眠,您是否经常经历躺床上后辗转反侧，无法安眠？,86
